time	total error	% error	count	predicted	reported*lambda	long time	total error	% error	count R	predicted R	 reported R*lambda	trips
04/04/2020	462.7356717048737	104.96429021400012	440.85056999999995	867.7886099678843	581.2892098188158	1585980000000	809.215228736826	186.02743019317015	434.99780000000004	1420.3032686099627	645.117483158839	1489511.1541194345
04/05/2020	418.9995797563847	85.745372120428	488.6556200000001	878.1267944351551	665.3732657611918	1586066400000	912.0715562628867	203.5856286659306	448.0038999999998	1544.2730700339457	654.2955846429363	1815702.5502735595
04/06/2020	426.4463115221579	82.52157292067648	516.76949	890.2081210473503	693.6146439441545	1586152800000	988.9573329888132	210.41564798024456	470.00180000000006	1669.7197549532539	696.6203563112525	1876322.1902667237
04/07/2020	415.2384168636826	79.86284849088675	519.939402	905.52551981076	725.6420622221333	1586239200000	945.1636325913774	172.16010642413553	549.0026999999999	1796.892343674304	979.5955618255383	1882095.489313741
04/08/2020	376.52994147665913	71.72683350532894	524.9499010000001	924.3491652974816	726.7662720708369	1586325600000	998.435878007033	157.98136032617825	631.9959999999998	1926.253132218698	1103.943702256708	1841682.3959848753
04/09/2020	356.4108508186156	62.54505393690625	569.8465799999999	946.8367458284439	800.8625514143715	1586412000000	1067.075960649857	158.08490594393342	675.0017999999997	2058.303012975482	1161.4406643246514	1778176.1064681855
04/10/2020	333.5545006695662	54.994346840364926	606.52507	973.123681448372	873.418376672125	1586498400000	1119.7769024156355	152.97563451643518	731.9969000000001	2193.565405236687	1233.5858682920486	1749309.611233319
04/11/2020	323.73014249973653	50.866108121713644	636.4358400000002	1003.4291919265983	912.0146626985062	1586584800000	1203.5188470511832	151.95916258380615	792.0014999999999	2332.583074015027	1343.6531897337431	995894.0856030927
04/12/2020	429.2623608582132	55.04624442031982	779.8213399999999	1038.2404442182246	1120.6343358456652	1586671200000	1296.9953667045997	154.03783865786355	841.9979000000003	2475.930101433112	1406.209788927403	1804155.9521795502
04/13/2020	453.1092538936877	58.30513077782042	777.1344440000001	1075.8629627943378	1133.2641484299015	1586757600000	1429.9815440081434	169.83159780319912	841.9997000000001	2624.250164892859	1384.5782385192522	1879208.8397901678
04/14/2020	451.46507557800555	59.948844950415705	753.0838599999998	1120.3870829556859	909.6556133047179	1586844000000	2121.6194836214245	233.40158605365986	908.9996000000003	2777.9448738634783	1445.792275549983	1977354.9235888307
04/15/2020	415.47491984175906	47.84339581276028	868.4060000000001	1172.6939894880425	1017.4808201371504	1586930400000	2252.7992159509904	239.6599499819246	939.9981999999995	2938.000171428576	1492.245365125349	1980241.5731123274
04/16/2020	488.37416897255497	61.343065026743346	796.1359100000002	1233.9828472110921	922.0894327037997	1587016800000	2338.577379756396	230.85591846780284	1013.0029999999997	3105.5278842125817	1589.6984345826427	1954261.7274009055
04/17/2020	440.7236378017804	43.79990733261368	1006.2204799999997	1305.3539625664039	1220.6237257568814	1587103200000	2419.4389978974195	226.9639393469352	1066.0015	3281.8111480998805	1637.699389861274	1962921.6759713588
04/18/2020	454.04355103866163	41.56004549296131	1092.5001300000004	1388.1572938562358	1345.8850890402116	1587189600000	2535.168171818331	226.75920796593235	1118.0000999999997	3468.290285609367	1704.606003825512	1824362.4988439
04/19/2020	470.071949610755	39.384464503332026	1193.546632	1484.282020559383	1526.753283474255	1587276000000	2675.4014718493136	230.63805195326714	1160.0000299999997	3666.598470445973	1732.671794467452	2035087.9140584855
04/20/2020	526.7586063706842	41.641954151394984	1264.9709100000007	1595.354774679183	1664.1864629742483	1587362400000	2804.283626207023	233.30104134061716	1202.0021899999997	3878.6387590973122	1760.8320256349061	2118800.7502396326
04/21/2020	635.4192341300935	48.54235065306916	1308.9997200000003	1725.2580461074656	1588.9297882538488	1587448800000	3099.8810591016704	247.19840172140192	1254.0052999999996	4106.546584051482	1723.1122816877794	2271793.174984659
04/22/2020	674.6622052748819	48.155598310538295	1401.0047200000001	1877.5524482944218	1716.7576731670936	1587535200000	3250.020006139685	246.77391082029098	1317.0030799999997	4353.012019209693	1781.2977436700173	2202513.5864208345
04/23/2020	551.6055812485653	39.31614326693606	1403.000232	2056.8773720122017	1739.4241668596055	1587621600000	3344.169666589729	217.71973936660862	1535.9974600000003	4621.233797537466	2055.109767998372	2141893.9464275534
04/24/2020	616.3144916017667	38.88416122329233	1585.001379	2267.1249888122848	2031.0600127203859	1587708000000	3528.9189347510874	221.38785789322637	1593.9984099999997	4915.073422110639	2091.615943836939	2162100.4930919325
04/25/2020	741.8192527081359	41.50942880323574	1787.1102400000013	2513.268002070496	2343.7725203413065	1587794400000	3782.7852118188525	228.7054470077079	1653.9987399999984	5238.948420512395	2164.6319994125006	2113027.4511927348
04/26/2020	756.6124149600633	41.570974842306825	1820.0497289999996	2801.9976343466437	2418.9334776242085	1587880800000	4025.796208593466	226.93280685602355	1774.00362	5597.986706522462	2313.729212127625	2346846.062595104
04/27/2020	879.637516609653	44.66041173791145	1969.6135399999991	3140.349080530463	2677.3461646046558	1587967200000	4292.3189324586865	233.02481369490627	1842.0008000000016	5998.272082857698	2366.147689375247	2170760.4416623963
04/28/2020	1372.4042486648807	60.62730042442115	2263.673690000001	3385.249666136053	2493.004836252364	1588053600000	4636.59010957678	242.50004838278932	1911.9955400000026	6446.893380076335	2221.0522295183455	2355506.0111656706
04/29/2020	1146.7225252481926	44.19850854444771	2594.4824000000012	3561.3736337452356	2879.611390384835	1588140000000	4955.3465170211175	242.55118975012257	2043.0106	6930.500475238629	2368.073810815892	2491178.5387695776
04/30/2020	916.2705200573397	31.002398043359225	2955.4827299999997	3691.2004958862426	3340.3555840445633	1588226400000	5338.080243211021	245.7683177729683	2171.9969	7439.2681372022325	2504.866287314952	2029314.6150115277
05/01/2020	615.0409271687358	17.897582217003077	3436.447	3791.58149106632	3938.5866986963015	1588312800000	5742.048479981858	251.73431863332738	2280.9954999999995	7966.5824937574125	2639.3608129484896	2084160.95595788
05/02/2020	695.1968514545725	18.117938054498953	3837.0638499999995	3869.0342208352727	4442.74306876213	1588399200000	6157.177692426813	256.97704008033355	2396.003040000001	8508.236992481174	2755.504001303256	1991788.1712061854
05/03/2020	611.3973751858052	16.78483757852694	3642.55759	3934.5543074849284	4261.601943904784	1588485600000	6179.7132563449295	205.0358972584775	3013.9664999999995	9060.956166886212	3450.7777636957717	2205400.235944211
05/04/2020	1441.7520412132023	46.46471448193514	3102.8965900000017	3994.846311640289	3774.8350799105533	1588572000000	5745.720969256208	136.44643016520214	4210.971999999994	9623.035353669775	4798.648770306146	2075501.0073873636
05/05/2020	993.611046083357	29.850987906901892	3328.57006	4058.7763122501588	3730.796158569887	1588658400000	5881.114799323976	127.48997408420641	4613.001800000001	10193.7276839041	6727.720769399876	2231380.081655664
05/06/2020	890.7737165880221	24.203220665231022	3680.39332	4129.056560697925	4143.101814353738	1588744800000	6132.848622678677	122.5344747391767	5004.998500000003	10773.55287136841	7227.189443801101	2156327.1940450417
05/07/2020	1080.5508250321582	26.058440930670958	4146.644182999999	4211.630324499669	4650.822431946649	1588831200000	6391.50841185477	120.41259353096454	5308.006599999999	11363.41809432525	7613.021562808922	2133233.9978571204
05/08/2020	1197.761954478549	26.680635124749983	4489.25578	4308.370725363649	5049.502846509809	1588917600000	6660.687659145237	116.91603650242499	5696.983799999999	11965.079569253776	8135.197304176897	2000448.119776663
05/09/2020	1272.3284448070342	27.482060166141046	4629.6690899999985	4421.838307521568	5194.730007631769	1589004000000	7116.3402688241595	112.5656925099744	6321.944199999999	12580.561101448586	8971.749066627834	1980241.5731123274
05/10/2020	1182.3130004900354	25.958021720805693	4554.711500000002	4552.942908401839	5123.599071469597	1589090400000	7275.997285605016	105.7259714551543	6881.939399999999	13212.25228823738	9672.719851477703	2283339.7730784556
05/11/2020	999.2916679058702	22.67270257752949	4407.466046400002	4704.468568967133	5007.508226069619	1589176800000	7249.652899029562	96.20022881397122	7536.003799999996	13862.672703723356	10416.851453464666	2297773.020695839
05/12/2020	1132.753455540204	25.51877439273723	4438.902269	4883.931532701045	5200.4556331508575	1589263200000	6619.962276732729	80.50532772863151	8223.0114	14534.739642147233	12102.640276409593	2202513.5864208345
05/13/2020	904.6327802562879	21.02944776291486	4301.742919999998	5093.384932227886	4950.601886036978	1589349600000	7012.886386767962	79.80927932553115	8787.056400000001	15232.444146818805	12862.560743583303	2251586.6283200365
05/14/2020	673.9443040385167	15.26356349819436	4415.3798300000035	5333.604626346445	5146.053050233042	1589436000000	7147.1362767022265	78.23022584803286	9136.029199999995	15960.07056570851	13220.43443596241	2271793.174984659
05/15/2020	536.5669708747123	11.1051568083343	4831.69198	5608.832853052981	5702.766459409975	1589522400000	7310.942863981536	76.93262870430623	9503.045699999997	16722.014083757997	13617.156681538754	2095707.554051719
05/16/2020	715.0798238461681	14.918859730101461	4793.126531	5923.043939866688	5645.851667757125	1589608800000	7549.927691979293	73.50740057670363	10270.9763	17523.275919908425	14627.608521215503	2009108.068347089
05/17/2020	802.1164940174996	16.4129093448576	4887.107319999999	6276.627553757534	5826.106283224224	1589695200000	7708.476496602679	70.74001129460093	10896.9116	18369.4250541751	15366.443867378981	2502089.919545024
05/18/2020	981.9496197956008	19.859885441365126	4944.387129999999	6673.2214923827605	6013.487542939143	1589781600000	7667.3905340527945	66.7021720768951	11494.963799999992	19266.086133283312	15995.276315463516	2496284.6065066922
05/19/2020	1106.8820363580933	22.93330875550408	4826.5256800000025	6890.833639070577	6337.516464532671	1589868000000	8213.819515061481	66.84463144240262	12287.927000000001	20219.403489337998	18610.372451256073	2621098.836832007
05/20/2020	1066.0430915162074	22.439260896718203	4750.7941390000005	6980.828621140803	6100.290250911533	1589954400000	8556.78406263174	65.80097858860975	13004.037699999999	21203.808294919516	19684.093198982137	2612390.8672743044
05/21/2020	933.4210230692739	18.866873302084688	4947.407066999999	6982.310300834313	6330.135571935997	1590040800000	8839.2938194854	66.47590533078876	13296.989000000007	22201.069526511063	20035.207675472033	2586266.958601656
05/22/2020	698.6383212342909	12.695723596567483	5502.942120000001	6922.748264067805	6988.156029042136	1590127200000	9245.420244204968	68.29197461072957	13538.0772	23198.542426630236	20366.4412269848	2371470.376181271
05/23/2020	619.3105351344698	11.121719667223797	5568.4782000000005	6822.170951478271	7023.761495018862	1590213600000	9502.33459839487	66.27828067886428	14337.026399999999	24187.5064643542	21470.320772864772	2185700.358952963
05/24/2020	925.4714769741144	16.420379150239935	5636.1151500000005	6693.4605950667865	7017.032321839345	1590300000000	9684.707653538231	64.63390440688819	14983.943399999998	25162.102314565385	22306.16177490059	2345346.467508581
05/25/2020	1248.576820460237	21.976710874598858	5681.363455999998	6546.538323500906	6977.0094042921955	1590386400000	10039.968074574825	63.96113114661225	15696.983300000002	26118.31097100351	23326.608825793533	2577558.989044087
05/26/2020	1082.689335891136	19.125131317499832	5661.081840000001	6392.121950426758	6272.2645280782035	1590472800000	11138.802253682994	67.82840096192598	16422.03279999999	27053.53073150363	23667.797336980115	2621098.836832007
05/27/2020	828.351029551936	15.639034974320198	5296.688900000001	6238.638643897621	5877.362743045641	1590559200000	11114.28620134479	64.4454704660566	17246.031600000002	27966.691010136026	24599.465775449517	2502089.919545024
05/28/2020	601.7052863261983	11.33243424619356	5309.5855070000025	6090.498292019732	5938.56477314386	1590645600000	11168.44695079481	63.377789610166374	17622.0203	28857.925102121404	24945.688683856548	2444036.7891611494
05/29/2020	591.1820192111371	10.5916785146678	5581.570649	5949.689497579338	6341.4138808769785	1590732000000	11276.75587332932	62.90711193896185	17926.042899999997	29727.996286695656	25195.547035702748	2417912.8804883943
05/30/2020	618.7616479295801	11.716285766806587	5281.209934999998	5818.496201078253	5974.271071931466	1590818400000	11322.664185590405	59.94020299378724	18889.933000000005	30577.95192920699	26371.29256303662	2423718.1935267486
05/31/2020	618.913359930187	12.15096475597276	5093.532672999998	5699.15988751866	5719.5488290328085	1590904800000	11418.019628921478	57.856579506361584	19735.0409	31409.165672218154	27397.42179426444	2484673.980429836
06/01/2020	830.1497237037448	17.655376495171826	4701.965568000002	5593.9220880745315	5212.293035069962	1590991200000	11537.652551350378	56.30587030800237	20491.029600000005	32223.331370435124	28322.437251742107	2473063.3543530907
06/02/2020	909.0541101937945	21.91744187555341	4147.6287029999985	5505.243375194975	5447.682451633882	1591077600000	9112.673048632598	42.47756570396033	21452.907900000002	33022.463097302905	30274.931118768338	2522408.515179381
06/03/2020	750.686463248825	20.10146970150007	3734.485459999998	5434.899151206008	4936.74515018511	1591164000000	9324.674057618195	41.89927349969734	22254.97789999999	33808.926436616464	31340.17374503392	2525311.171698643
06/04/2020	580.374350283579	15.63259582307343	3712.5910300000014	5385.251762031172	4960.088616774557	1591250400000	9266.87700553859	40.99445944824676	22605.1938	34585.34060107447	31782.342329267674	2560143.0499289213
06/05/2020	547.6052403327957	13.937689780256878	3928.95271	5358.454925624806	5371.40732559347	1591336800000	9253.958579695625	40.21348571969939	23012.07769999999	35354.66228136463	32268.720564822954	2475966.0108723156
06/06/2020	590.328180886725	14.664045112118362	4025.6844300000002	5357.174103989326	5555.90631480898	1591423200000	9335.461475973987	39.855833765107654	23423.074100000005	36120.15584216819	32793.47550735738	2348249.124027757
06/07/2020	632.6940708667553	17.263616133372786	3664.8988600000002	5383.6143558720405	5208.65648424366	1591509600000	9560.724895445592	39.54306594142843	24178.006100000006	36885.466428452404	33793.60809145067	2525311.171698643
06/08/2020	834.4774895626784	24.75876132474531	3370.4331110000007	5440.287071202348	4894.423912518702	1591596000000	9735.818758786423	39.17198190500145	24854.036700000008	37654.55419357694	34702.74927311881	2444036.7891611494
06/09/2020	523.0142103125946	16.791714570048235	3114.7159399999987	5532.100749957399	5454.743853698983	1591682400000	14434.489648358833	56.743632655232744	25438.078199999985	38431.73806089156	39595.72900713221	2499187.2630258366
06/10/2020	513.6191150942285	17.261210453936588	2975.56835	5662.293673932334	5294.0913160193495	1591768800000	14672.985441317282	56.62837894648594	25911.01090000001	39222.03816802834	40367.71228817667	2618196.18031279
06/11/2020	470.8839121937397	14.846607523938252	3171.6599999999985	5713.1595124054265	5626.817657290639	1591855200000	14855.530790676048	56.87650637213893	26118.922800000004	40030.93726430438	40739.373304056135	2635612.119427938
06/12/2020	605.496991314715	17.445814731986886	3470.7292300000004	5707.947001513689	6108.299715128663	1591941600000	14784.469296708596	56.21032026934366	26302.054899999996	40847.10290893374	41024.06719183621	2589169.6151208607
06/13/2020	407.8562138332393	12.508416603378423	3260.654220000001	5663.52540670544	5885.136345561987	1592028000000	15224.493705137671	56.59029759936224	26903.0105	41662.52390914998	41962.37591377025	2568851.0194865204
06/14/2020	423.3418703064398	13.727603546720534	3083.87308	5592.16265087899	5620.029973482793	1592114400000	15495.788511310655	56.57872710107394	27388.0119	42471.59896725075	42780.60920309868	2664638.6846198956
06/15/2020	488.19993115388377	17.449127089740887	2797.8472999999985	5503.203109272702	5178.639794263635	1592200800000	15926.036821477703	57.056157568715236	27912.91509999999	43270.47934594777	43635.39976730359	2690762.59329264
06/16/2020	591.5341710603433	22.936778593141188	2578.9766799999998	5404.317784460151	5019.181876193386	1592287200000	18840.035571407017	66.52785455241434	28319.0187	44056.651218701	46717.65268116355	2699470.5628501745
06/17/2020	593.4933260642327	23.265264860387873	2550.9846100000004	5300.819851464796	4827.205188165118	1592373600000	19055.737376766505	66.32924346823556	28729.013600000002	44828.696616481015	47555.88309627918	2563045.706448103
06/18/2020	322.77488237035436	11.796676814548174	2736.1509300000007	5196.621900779068	5226.936130386736	1592460000000	19221.967992896887	66.49148033647101	28908.918699999995	45585.95659526171	47878.00007097584	2725594.4715229175
06/19/2020	533.5309523672693	18.254057010165866	2922.8075274999997	5093.879055256625	5388.3297426094905	1592546400000	19338.87304483271	66.5229810085543	29070.965779999988	46328.33115251586	48318.22346627414	2612390.8672743044
06/20/2020	380.5499103112459	13.381191218475278	2843.9165399999997	4996.10416518289	5192.722472273229	1592632800000	19650.86335586554	66.43758379005517	29577.931999999993	47056.02816040966	49235.976773662966	2641417.432466267
06/21/2020	413.04224902086855	14.647114566265435	2819.956429999999	4904.399508425532	5118.282405942158	1592719200000	20038.306179422034	66.69660272348919	30043.968300000008	47769.75732686437	50001.25042227606	2716886.501965367
06/22/2020	379.0539626946077	13.907751937149538	2725.4869400000002	4820.665563384724	4842.6443929829	1592805600000	20273.65225611987	66.5802166130607	30449.9644	48470.385828068014	50767.28481709291	3079733.22661461
06/23/2020	4746.848545180381	Infinity	0.0	4746.848545180381	0.0	1592892000000	49159.05233712296	Infinity	0.0	49159.05233712296	0.0	3121921.35300668
06/24/2020	4685.19429677311	Infinity	0.0	4685.19429677311	0.0	1592978400000	49837.17355786301	Infinity	0.0	49837.17355786301	0.0	2974262.910634712
06/25/2020	4672.305380013013	Infinity	0.0	4672.305380013013	0.0	1593064800000	50506.48702883061	Infinity	0.0	50506.48702883061	0.0	3088773.5394129422
06/26/2020	4691.640967527248	Infinity	0.0	4691.640967527248	0.0	1593151200000	51173.95922597534	Infinity	0.0	51173.95922597534	0.0	3155069.1666003554
06/27/2020	4737.971883939675	Infinity	0.0	4737.971883939675	0.0	1593237600000	51844.1936499078	Infinity	0.0	51844.1936499078	0.0	3091786.9770123325
06/28/2020	4808.685931069699	Infinity	0.0	4808.685931069699	0.0	1593324000000	52521.0467761849	Infinity	0.0	52521.0467761849	0.0	3088773.5394129422
06/29/2020	4901.439463322357	Infinity	0.0	4901.439463322357	0.0	1593410400000	53208.00190919483	Infinity	0.0	53208.00190919483	0.0	3079733.22661461
06/30/2020	5016.695015469132	Infinity	0.0	5016.695015469132	0.0	1593496800000	53908.207546812315	Infinity	0.0	53908.207546812315	0.0	3121921.35300668
07/01/2020	5155.82651600058	Infinity	0.0	5155.82651600058	0.0	1593583200000	54624.87826330793	Infinity	0.0	54624.87826330793	0.0	2974262.910634712
07/02/2020	5321.7708910494775	Infinity	0.0	5321.7708910494775	0.0	1593669600000	55361.42490845086	Infinity	0.0	55361.42490845086	0.0	3088773.5394129422
07/03/2020	5514.961423688405	Infinity	0.0	5514.961423688405	0.0	1593756000000	56121.67789288652	Infinity	0.0	56121.67789288652	0.0	3155069.1666003554
07/04/2020	5741.3132135214755	Infinity	0.0	5741.3132135214755	0.0	1593842400000	56909.52952484197	Infinity	0.0	56909.52952484197	0.0	3091786.9770123325
07/05/2020	6005.9822807653545	Infinity	0.0	6005.9822807653545	0.0	1593928800000	57729.717126773605	Infinity	0.0	57729.717126773605	0.0	3088773.5394129422
07/06/2020	6312.520781909456	Infinity	0.0	6312.520781909456	0.0	1594015200000	58587.71459545438	Infinity	0.0	58587.71459545438	0.0	3079733.22661461
07/07/2020	6666.893181098325	Infinity	0.0	6666.893181098325	0.0	1594101600000	59489.50327858431	Infinity	0.0	59489.50327858431	0.0	3121921.35300668
07/08/2020	7076.039251284027	Infinity	0.0	7076.039251284027	0.0	1594188000000	60441.91659016979	Infinity	0.0	60441.91659016979	0.0	2974262.910634712
07/09/2020	7549.236503657826	Infinity	0.0	7549.236503657826	0.0	1594274400000	61452.77934035321	Infinity	0.0	61452.77934035321	0.0	3088773.5394129422
07/10/2020	8092.977033589959	Infinity	0.0	8092.977033589959	0.0	1594360800000	62531.24169801862	Infinity	0.0	62531.24169801862	0.0	3155069.1666003554
07/11/2020	8722.164374128457	Infinity	0.0	8722.164374128457	0.0	1594447200000	63687.38127424574	Infinity	0.0	63687.38127424574	0.0	3091786.9770123325
07/12/2020	9451.799115626818	Infinity	0.0	9451.799115626818	0.0	1594533600000	64933.40475626409	Infinity	0.0	64933.40475626409	0.0	3088773.5394129422
07/13/2020	10295.380599337564	Infinity	0.0	10295.380599337564	0.0	1594620000000	66283.66177278223	Infinity	0.0	66283.66177278223	0.0	3079733.22661461
07/14/2020	11271.152085952766	Infinity	0.0	11271.152085952766	0.0	1594706400000	67754.43042983045	Infinity	0.0	67754.43042983045	0.0	3121921.35300668
07/15/2020	12399.757179977054	Infinity	0.0	12399.757179977054	0.0	1594792800000	69364.595013538	Infinity	0.0	69364.595013538	0.0	2974262.910634712
07/16/2020	13706.585512639766	Infinity	0.0	13706.585512639766	0.0	1594879200000	71135.98889639186	Infinity	0.0	71135.98889639186	0.0	3088773.5394129422
07/17/2020	15211.318873391016	Infinity	0.0	15211.318873391016	0.0	1594965600000	73094.07254105469	Infinity	0.0	73094.07254105469	0.0	3155069.1666003554
07/18/2020	16949.69418679273	Infinity	0.0	16949.69418679273	0.0	1595052000000	75267.11809439628	Infinity	0.0	75267.11809439628	0.0	3091786.9770123325
07/19/2020	18956.099537412334	Infinity	0.0	18956.099537412334	0.0	1595138400000	77688.50297822375	Infinity	0.0	77688.50297822375	0.0	3088773.5394129422
07/20/2020	21258.237468614418	Infinity	0.0	21258.237468614418	0.0	1595224800000	80396.51719785416	Infinity	0.0	80396.51719785416	0.0	3079733.22661461
07/21/2020	23889.41604090699	Infinity	0.0	23889.41604090699	0.0	1595311200000	83433.40826479904	Infinity	0.0	83433.40826479904	0.0	3121921.35300668
07/22/2020	26881.480802608916	Infinity	0.0	26881.480802608916	0.0	1595397600000	86846.1819849286	Infinity	0.0	86846.1819849286	0.0	2974262.910634712
07/23/2020	30268.612756864048	Infinity	0.0	30268.612756864048	0.0	1595484000000	90686.39352815844	Infinity	0.0	90686.39352815844	0.0	3088773.5394129422
07/24/2020	34059.56459724259	Infinity	0.0	34059.56459724259	0.0	1595570400000	95010.4810648533	Infinity	0.0	95010.4810648533	0.0	3155069.1666003554
07/25/2020	38290.42295694518	Infinity	0.0	38290.42295694518	0.0	1595656800000	99876.13315017366	Infinity	0.0	99876.13315017366	0.0	3091786.9770123325
07/26/2020	42980.1323029219	Infinity	0.0	42980.1323029219	0.0	1595743200000	105346.19357259445	Infinity	0.0	105346.19357259445	0.0	3088773.5394129422
07/27/2020	48117.44418601263	Infinity	0.0	48117.44418601263	0.0	1595829600000	111486.2124730118	Infinity	0.0	111486.2124730118	0.0	3079733.22661461
07/28/2020	53693.26391184277	Infinity	0.0	53693.26391184277	0.0	1595916000000	118360.13307101365	Infinity	0.0	118360.13307101365	0.0	3121921.35300668
07/29/2020	59685.56264624093	Infinity	0.0	59685.56264624093	0.0	1596002400000	126030.59934413405	Infinity	0.0	126030.59934413405	0.0	2974262.910634712
07/30/2020	66071.48561173468	Infinity	0.0	66071.48561173468	0.0	1596088800000	134557.108293597	Infinity	0.0	134557.108293597	0.0	3088773.5394129422
07/31/2020	72768.25313783453	Infinity	0.0	72768.25313783453	0.0	1596175200000	143995.8919524162	Infinity	0.0	143995.8919524162	0.0	3155069.1666003554
08/01/2020	79755.407361218	Infinity	0.0	79755.407361218	0.0	1596261600000	154391.35668639262	Infinity	0.0	154391.35668639262	0.0	3091786.9770123325
08/02/2020	86977.18401853903	Infinity	0.0	86977.18401853903	0.0	1596348000000	165784.98630942378	Infinity	0.0	165784.98630942378	0.0	3088773.5394129422
08/03/2020	94323.9204358093	Infinity	0.0	94323.9204358093	0.0	1596434400000	178210.29831207223	Infinity	0.0	178210.29831207223	0.0	3079733.22661461
08/04/2020	101701.93292843617	Infinity	0.0	101701.93292843617	0.0	1596520800000	191685.14408861636	Infinity	0.0	191685.14408861636	0.0	3121921.35300668
08/05/2020	109008.6041785206	Infinity	0.0	109008.6041785206	0.0	1596607200000	206213.99164982158	Infinity	0.0	206213.99164982158	0.0	2974262.910634712
08/06/2020	116157.46553125994	Infinity	0.0	116157.46553125994	0.0	1596693600000	221786.64938961028	Infinity	0.0	221786.64938961028	0.0	3088773.5394129422
08/07/2020	122994.91103339792	Infinity	0.0	122994.91103339792	0.0	1596780000000	238380.5730369331	Infinity	0.0	238380.5730369331	0.0	3155069.1666003554
08/08/2020	129488.37634160767	Infinity	0.0	129488.37634160767	0.0	1596866400000	255951.2746131327	Infinity	0.0	255951.2746131327	0.0	3091786.9770123325
08/09/2020	135584.34866271776	Infinity	0.0	135584.34866271776	0.0	1596952800000	274449.6140905053	Infinity	0.0	274449.6140905053	0.0	3088773.5394129422
08/10/2020	141195.4583339758	Infinity	0.0	141195.4583339758	0.0	1597039200000	293818.80675660784	Infinity	0.0	293818.80675660784	0.0	3079733.22661461
08/11/2020	146288.66685238353	Infinity	0.0	146288.66685238353	0.0	1597125600000	313989.5865186043	Infinity	0.0	313989.5865186043	0.0	3121921.35300668
08/12/2020	150849.71939173026	Infinity	0.0	150849.71939173026	0.0	1597212000000	334887.96749751637	Infinity	0.0	334887.96749751637	0.0	2974262.910634712
08/13/2020	154901.88073377122	Infinity	0.0	154901.88073377122	0.0	1597298400000	356437.9274106206	Infinity	0.0	356437.9274106206	0.0	3088773.5394129422
08/14/2020	158413.31174556218	Infinity	0.0	158413.31174556218	0.0	1597384800000	378566.7675154449	Infinity	0.0	378566.7675154449	0.0	3155069.1666003554
08/15/2020	161472.5272527296	Infinity	0.0	161472.5272527296	0.0	1597471200000	401197.24062195397	Infinity	0.0	401197.24062195397	0.0	3091786.9770123325
08/16/2020	164140.7260328283	Infinity	0.0	164140.7260328283	0.0	1597557600000	424264.7445152009	Infinity	0.0	424264.7445152009	0.0	3088773.5394129422
08/17/2020	166434.42353478997	Infinity	0.0	166434.42353478997	0.0	1597644000000	447713.4196627479	Infinity	0.0	447713.4196627479	0.0	3079733.22661461
