time	avg r	avg lambda	avg. rho
06/12/2020	1.0052565284378197	0.7179230942513666	0.08553137558248917
06/13/2020	0.9598670755953308	0.7179230942513666	0.08553137558248917
06/14/2020	0.9422947321500601	0.7179230942513666	0.08553137558248917
06/15/2020	0.9276981944369417	0.7179230942513666	0.08553137558248917
06/16/2020	0.9202741619244197	0.7442281526405373	0.08553137558248917
06/17/2020	0.9042257779011135	0.7442281526405373	0.08553137558248917
06/18/2020	0.9290217788267818	0.7442281526405373	0.08553137558248917
06/19/2020	0.9289348066232119	0.7442281526405373	0.08553137558248917
06/20/2020	0.9515271040444813	0.7442281526405373	0.08553137558248917
06/21/2020	0.987182152181756	0.7442281526405373	0.08553137558248917
06/22/2020	1.0175542544385252	0.7442281526405373	0.08553137558248917
