27001	24.416680306557243
27003	2382.7342186772435
27005	81.35017433583917
27007	33.582034589244444
27009	526.2363417608267
27011	17.916441479335408
27013	270.497216772763
27015	5.336681622853302
27017	115.1439309599297
27019	459.4377876427776
27021	5.383135337461908
27023	59.23091609408124
27025	193.67162753402093
27027	488.2058983950377
27029	5.212647197651778
27031	12.598107708342171
27033	149.8945499156383
27035	101.61775628935092
27037	2360.928494903755
27039	167.85200076775553
27041	107.05538882287976
27043	35.512854563019296
27045	40.7783276766673
27047	684.087628664106
27049	119.82788178085141
27051	9.545543538909717
27053	11872.007917982915
27055	12.739080742332382
27057	10.09725367652347
27059	169.56083516342446
27061	83.62329267917777
27063	73.40733317375387
27065	46.7626743549977
27067	921.3930375123325
27069	1.9383276898559092
27071	13.22931308468605
27073	2.0934591087559635
27075	6.6867937275194915
27077	0.5870718231469353
27079	84.97537541743885
27081	93.19753175213768
27083	3074.068522278351
27085	230.4177123397804
27087	5.8091066866747525
27089	18.296950990594894
27091	191.89861416836018
27093	306.63522470072604
27095	107.16715136993484
27097	156.34198915671905
27099	1430.020629431762
27101	60.0188117892125
27103	146.44963936614866
27105	2276.9631786031823
27107	25.058299259374852
27109	1048.920160256764
27111	116.54477411918447
27113	88.04311052935947
27115	167.4207304881946
27117	69.8593974093157
27119	82.65059020835004
27121	55.89998619631161
27123	6171.487815679018
27125	16.684290512712426
27127	20.019937908037612
27129	14.72180295585045
27131	1335.2007884928396
27133	69.33448515615105
27135	8.416835760394855
27137	121.55271085798242
27139	1314.7981497838778
27141	422.91231622487317
27143	172.66166206622108
27145	3970.8096453385506
27147	420.92981275425274
27149	5.079641404037523
27151	56.338333466806404
27153	910.3311440660933
27155	9.12373357462065
27157	116.67056751653821
27159	19.41377156670688
27161	82.9601289082117
27163	1160.497134564091
27165	228.76319018092673
27167	10.776017903298113
27169	153.17655469808764
27171	797.0717764280438
27173	40.48194478054351
