0.15625	0.08333333333333333	0.2	1.0	false	60	0.0	200	false
2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	1.0	1.3236853424922475	2.2923914986554994	1.4637543931281372	1.2880565041324703	1.0715766035338121	1.0	1.0	2.83303613025628	2.0	0.0	0.0	0.006982088541942488	0.23628510061674607	0.41934749113544106	0.08256631203042722	0.0	0.04718037909696073
2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.004232484697676	1.70186517441299	1.0	1.0	1.233727407273082	1.1229504828462362	1.0	1.0078494935614861	1.0	1.0109687953940445	1.0	1.3524410440500447	1.4141645340123135	1.318890644422868	2.0	0.0	0.0	0.01176991792567305	0.23878376855754302	0.1922866564328165	0.048030795686771335	0.035746388718104954	12.596967139626017
2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.2101363075645077	1.971297297835324	2.4049980631357952	1.400949112195833	1.0	1.0	2.285019343276641	2.306522523931685	1.0	1.0	1.0	2.0	0.0	0.0	0.011888574411453289	0.5384204416532573	0.09938482870265357	0.007916827914276713	0.13707411348041237	0.13464673793666776
2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.5482212853036807	1.0	1.0	1.6845972754235732	1.0	1.0	2.0	1.99272167218467	1.0	1.0755221976391554	1.0	1.227841499420856	1.5839112747893613	2.0	0.0	0.0	0.2985837060132886	0.0	0.25553130976090155	0.16332066613933302	0.0	5.783797128363327
2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0183002003352413	2.219712067222895	2.2397738649627796	2.0	2.734513112566316	4.586553240106565	1.9359860404438778	1.0	1.0	1.2763683296961932	1.68473843059502	3.712658544927647	2.56102716093403	1.2044803310184045	2.0	0.0	0.0	0.00930454448161486	0.35970240285485683	0.1356540652064467	0.0	0.0	0.0
2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	1.0	1.0	2.0	2.0089963412558243	1.0	1.0	1.376506486114711	1.8590729093578215	3.386522271612224	2.0532832266853274	1.0	1.0	2.042066659804539	2.0	0.0	0.0	0.006372900485411013	0.25568302816332056	0.2612778063148536	0.20478986871278976	0.0	0.051780500894696484
2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	3.969211749889155	3.370639430389788	2.609596479414584	1.6583080718352585	1.8691817852806043	1.6693519263570344	1.0	1.381853926686093	2.2911672821400906	1.3937556574211085	1.0	1.0	1.4509670319503618	1.0	2.0	0.0	0.0	0.02355814758255469	0.04862366896084979	0.22461906726126832	0.016471469375478637	0.31374885451050416	26.262542400740724
2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	1.0	1.0	1.3490934842336297	1.1291126359932562	2.0	2.0	2.0	1.0	1.0	1.0000000105449	1.0	2.0	0.0	0.0	0.4825101813833733	0.04010601568793852	0.007134455050621679	0.19391812373804188	0.15343526064568225	4.150509160738454
2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.5508016586201165	1.0	1.0	1.0	1.0	1.2587741745876666	2.0	2.0	1.5979686581777488	1.8539541902425016	1.0	1.0	2.0	0.0	0.0	0.004726984822051692	0.12260016960713073	0.0	2.1719524790202863E-4	3.297075009682013E-4	18.111772266504556
2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.006404590321479	1.286419778420528	1.0	3.5638613741378435	4.6662132367861355	4.7101080888172175	2.971293312538103	1.0	1.0	1.4478936568699436	1.015815963612974	1.0	1.0856673888649007	1.0881228130541811	2.0	0.0	0.0	0.0	0.16362543919782338	0.18213353073713873	0.05524077286259627	0.011311433241739414	0.0
2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	3.9888190875821485	2.6987317688305485	1.9709565333371941	1.0	1.0	1.0239455237863824	1.0	1.8066766104960705	2.0	1.0	1.0	2.0	2.0	2.0	2.0	0.0	0.0	0.0	0.07793767836420996	0.0	0.006303906779842795	0.0	0.0
